,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
440,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
441,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
442,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
443,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
444,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
445,LABETALOL HYDROCHLORIDE,LABETALOL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abfc6b75-1ed5-41f1-0484-4597488237bc,No,most
446,LACOSAMIDE,LACOSAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",45786c84-51ef-4440-bc88-2501951e4c41,Yes,most
447,LACOSAMIDE,LACOSAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",45786c84-51ef-4440-bc88-2501951e4c41,Yes,most
448,LACOSAMIDE,LACOSAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",45786c84-51ef-4440-bc88-2501951e4c41,Yes,most
449,LAPATINIB,LAPATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",eee37f88-ec6a-4c30-b8aa-e2c71f93088c,No,most
450,LAPATINIB,LAPATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",eee37f88-ec6a-4c30-b8aa-e2c71f93088c,No,most
451,LAPATINIB,LAPATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",eee37f88-ec6a-4c30-b8aa-e2c71f93088c,No,most
452,LENALIDOMIDE,LENALIDOMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f27092f3-3977-4f4a-b214-45309e136e46,Yes,most
453,LENALIDOMIDE,LENALIDOMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f27092f3-3977-4f4a-b214-45309e136e46,Yes,most
454,LENALIDOMIDE,LENALIDOMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f27092f3-3977-4f4a-b214-45309e136e46,Yes,most
455,LENVATINIB,LENVATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,No,most
456,LENVATINIB,LENVATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,No,most
457,LENVATINIB,LENVATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,No,most
458,LEVAMLODIPINE,LEVAMLODIPINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f389d4dd-82fd-43a3-8fc4-d8d7a3706fd4,No,most
459,LEVAMLODIPINE,LEVAMLODIPINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f389d4dd-82fd-43a3-8fc4-d8d7a3706fd4,No,most
460,LEVAMLODIPINE,LEVAMLODIPINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f389d4dd-82fd-43a3-8fc4-d8d7a3706fd4,No,most
461,LEVOFLOXACIN,LEVOFLOXACIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2a4e97e0-0709-411b-92e8-6f7d669412e4,No,most
462,LEVOFLOXACIN,LEVOFLOXACIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2a4e97e0-0709-411b-92e8-6f7d669412e4,No,most
463,LEVOFLOXACIN,LEVOFLOXACIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2a4e97e0-0709-411b-92e8-6f7d669412e4,No,most
464,LEVOKETOCONAZOLE,LEVOKETOCONAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d4c5fead-bc4a-fb02-e053-2a95a90ae4fc,Yes,most
465,LEVOKETOCONAZOLE,LEVOKETOCONAZOLE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d4c5fead-bc4a-fb02-e053-2a95a90ae4fc,Yes,most
466,LEVOKETOCONAZOLE,LEVOKETOCONAZOLE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d4c5fead-bc4a-fb02-e053-2a95a90ae4fc,Yes,most
467,LEVOTHYROXINE SODIUM ANHYDROUS,LEVOTHYROXINE SODIUM ANHYDROUS,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9d815416-11c9-470e-a82f-89b0bf232e12,No,most
468,LEVOTHYROXINE SODIUM ANHYDROUS,LEVOTHYROXINE SODIUM ANHYDROUS,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9d815416-11c9-470e-a82f-89b0bf232e12,No,most
469,LEVOTHYROXINE SODIUM ANHYDROUS,LEVOTHYROXINE SODIUM ANHYDROUS,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9d815416-11c9-470e-a82f-89b0bf232e12,No,most
470,LEXISCAN(R) (REGADENOSON),LEXISCAN(R) (REGADENOSON),Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99640071-4db2-9317-e053-2995a90a610d,Yes,most
471,LEXISCAN(R) (REGADENOSON),LEXISCAN(R) (REGADENOSON),Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99640071-4db2-9317-e053-2995a90a610d,Yes,most
472,LEXISCAN(R) (REGADENOSON),LEXISCAN(R) (REGADENOSON),Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99640071-4db2-9317-e053-2995a90a610d,Yes,most
473,LINAGLIPTIN,LINAGLIPTIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c797ea5c-cab7-494b-9044-27eba0cfe40f,No,most
474,LINAGLIPTIN,LINAGLIPTIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c797ea5c-cab7-494b-9044-27eba0cfe40f,No,most
475,LINAGLIPTIN,LINAGLIPTIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c797ea5c-cab7-494b-9044-27eba0cfe40f,No,most
476,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",704e4378-ca83-445c-8b45-3cfa51c1ecad,Yes,most
477,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",704e4378-ca83-445c-8b45-3cfa51c1ecad,Yes,most
478,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",704e4378-ca83-445c-8b45-3cfa51c1ecad,Yes,most
479,LITHIUM BROMATUM,LITHIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4a1d451-33ad-4df3-ae68-58cfbfccfa89,No,most
480,LOFEXIDINE HYDROCHLORIDE,LOFEXIDINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b748f308-ba71-4fd9-84ec-ec7e0f210885,Yes,most
481,LOFEXIDINE HYDROCHLORIDE,LOFEXIDINE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b748f308-ba71-4fd9-84ec-ec7e0f210885,Yes,most
482,LOFEXIDINE HYDROCHLORIDE,LOFEXIDINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b748f308-ba71-4fd9-84ec-ec7e0f210885,Yes,most
483,LOMEFLOXACIN HYDROCHLORIDE,LOMEFLOXACIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",173018f5-fd76-4480-90f8-4b7efe328444,No,most
484,LOMEFLOXACIN HYDROCHLORIDE,LOMEFLOXACIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",173018f5-fd76-4480-90f8-4b7efe328444,No,most
485,LOMEFLOXACIN HYDROCHLORIDE,LOMEFLOXACIN HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",173018f5-fd76-4480-90f8-4b7efe328444,No,most
486,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fa9ebf2b-7271-4741-b4f3-6db30878fe13,Yes,most
487,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fa9ebf2b-7271-4741-b4f3-6db30878fe13,Yes,most
488,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fa9ebf2b-7271-4741-b4f3-6db30878fe13,Yes,most
489,LORCASERIN HYDROCHLORIDE,LORCASERIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b42e05f-33dd-49a0-ae24-a316f07a4b8d,Yes,most
490,LORCASERIN HYDROCHLORIDE,LORCASERIN HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b42e05f-33dd-49a0-ae24-a316f07a4b8d,Yes,most
491,LORCASERIN HYDROCHLORIDE,LORCASERIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b42e05f-33dd-49a0-ae24-a316f07a4b8d,Yes,most
492,LORLATINIB,LORLATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",004f93d7-a1cd-4b67-9207-31cdcb5c5976,Yes,most
493,LORLATINIB,LORLATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",004f93d7-a1cd-4b67-9207-31cdcb5c5976,Yes,most
494,LORLATINIB,LORLATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",004f93d7-a1cd-4b67-9207-31cdcb5c5976,Yes,most
495,MACIMORELIN ACETATE,MACIMORELIN ACETATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6034c9b8-5a36-4961-a5dd-11ebf7bdab78,Yes,most
496,MACIMORELIN ACETATE,MACIMORELIN ACETATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6034c9b8-5a36-4961-a5dd-11ebf7bdab78,Yes,most
497,MARAVIROC,MARAVIROC,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d3a728e2-1866-462e-bfcc-5f3c9dd88794,Yes,most
498,MARAVIROC,MARAVIROC,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d3a728e2-1866-462e-bfcc-5f3c9dd88794,Yes,most
499,MARAVIROC,MARAVIROC,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d3a728e2-1866-462e-bfcc-5f3c9dd88794,Yes,most
500,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",96f19af4-de8f-4fd7-90d8-55fe6ebdd81d,No,most
501,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",96f19af4-de8f-4fd7-90d8-55fe6ebdd81d,No,most
502,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",96f19af4-de8f-4fd7-90d8-55fe6ebdd81d,No,most
503,MEFENAMIC ACID,MEFENAMIC ACID,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f8b1a4a2-83fc-6b4b-e053-6394a90ac46a,Yes,most
504,MEFENAMIC ACID,MEFENAMIC ACID,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f8b1a4a2-83fc-6b4b-e053-6394a90ac46a,Yes,most
505,MEFENAMIC ACID,MEFENAMIC ACID,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f8b1a4a2-83fc-6b4b-e053-6394a90ac46a,Yes,most
506,MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",09716a24-d7da-42b2-af29-c03a1b6670bd,No,most
507,MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",09716a24-d7da-42b2-af29-c03a1b6670bd,No,most
508,MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",09716a24-d7da-42b2-af29-c03a1b6670bd,No,most
509,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2387a618-24d8-4813-aa83-9114edb35374,Yes,most
